@RELATION AgeGroup
@ATTRIBUTE class {young,old}
@ATTRIBUTE x1 NUMERIC
@ATTRIBUTE x2 NUMERIC
@ATTRIBUTE x3 NUMERIC
@ATTRIBUTE x4 NUMERIC
@ATTRIBUTE x5 NUMERIC
@ATTRIBUTE x6 NUMERIC
@ATTRIBUTE x7 NUMERIC
@ATTRIBUTE x8 NUMERIC
@ATTRIBUTE x9 NUMERIC
@ATTRIBUTE x10 NUMERIC
@ATTRIBUTE x11 NUMERIC
@ATTRIBUTE x12 NUMERIC
@ATTRIBUTE x13 NUMERIC
@ATTRIBUTE x14 NUMERIC
@ATTRIBUTE x15 NUMERIC
@ATTRIBUTE x16 NUMERIC
@ATTRIBUTE x17 NUMERIC
@ATTRIBUTE x18 NUMERIC
@ATTRIBUTE x19 NUMERIC
@ATTRIBUTE x20 NUMERIC
@ATTRIBUTE x21 NUMERIC
@ATTRIBUTE x22 NUMERIC
@ATTRIBUTE x23 NUMERIC
@ATTRIBUTE x24 NUMERIC
@ATTRIBUTE x25 NUMERIC
@ATTRIBUTE x26 NUMERIC
@ATTRIBUTE x27 NUMERIC
@ATTRIBUTE x28 NUMERIC
@ATTRIBUTE x29 NUMERIC
@ATTRIBUTE x30 NUMERIC
@ATTRIBUTE x31 NUMERIC
@ATTRIBUTE x32 NUMERIC
@ATTRIBUTE x33 NUMERIC
@ATTRIBUTE x34 NUMERIC
@ATTRIBUTE x35 NUMERIC
@ATTRIBUTE x36 NUMERIC
@ATTRIBUTE x37 NUMERIC
@ATTRIBUTE x38 NUMERIC
@ATTRIBUTE x39 NUMERIC
@ATTRIBUTE x40 NUMERIC
@ATTRIBUTE x41 NUMERIC
@ATTRIBUTE x42 NUMERIC
@ATTRIBUTE x43 NUMERIC
@ATTRIBUTE x44 NUMERIC
@ATTRIBUTE x45 NUMERIC
@ATTRIBUTE x46 NUMERIC
@ATTRIBUTE x47 NUMERIC
@ATTRIBUTE x48 NUMERIC
@ATTRIBUTE x49 NUMERIC
@ATTRIBUTE x50 NUMERIC
@ATTRIBUTE x51 NUMERIC
@ATTRIBUTE x52 NUMERIC
@ATTRIBUTE x53 NUMERIC
@ATTRIBUTE x54 NUMERIC
@ATTRIBUTE x55 NUMERIC
@ATTRIBUTE x56 NUMERIC
@ATTRIBUTE x57 NUMERIC
@ATTRIBUTE x58 NUMERIC
@ATTRIBUTE x59 NUMERIC
@ATTRIBUTE x60 NUMERIC
@ATTRIBUTE x61 NUMERIC
@ATTRIBUTE x62 NUMERIC
@ATTRIBUTE x63 NUMERIC
@ATTRIBUTE x64 NUMERIC
@ATTRIBUTE x65 NUMERIC
@ATTRIBUTE x66 NUMERIC
@ATTRIBUTE x67 NUMERIC
@ATTRIBUTE x68 NUMERIC
@ATTRIBUTE x69 NUMERIC
@ATTRIBUTE x70 NUMERIC
@ATTRIBUTE x71 NUMERIC
@ATTRIBUTE x72 NUMERIC
@ATTRIBUTE x73 NUMERIC
@ATTRIBUTE x74 NUMERIC
@ATTRIBUTE x75 NUMERIC
@ATTRIBUTE x76 NUMERIC
@ATTRIBUTE x77 NUMERIC
@ATTRIBUTE x78 NUMERIC
@ATTRIBUTE x79 NUMERIC
@ATTRIBUTE x80 NUMERIC
@ATTRIBUTE x81 NUMERIC
@ATTRIBUTE x82 NUMERIC
@ATTRIBUTE x83 NUMERIC
@ATTRIBUTE x84 NUMERIC
@ATTRIBUTE x85 NUMERIC
@ATTRIBUTE x86 NUMERIC
@ATTRIBUTE x87 NUMERIC
@ATTRIBUTE x88 NUMERIC
@ATTRIBUTE x89 NUMERIC
@ATTRIBUTE x90 NUMERIC
@ATTRIBUTE x91 NUMERIC
@ATTRIBUTE x92 NUMERIC
@ATTRIBUTE x93 NUMERIC
@ATTRIBUTE x94 NUMERIC
@ATTRIBUTE x95 NUMERIC
@ATTRIBUTE x96 NUMERIC
@ATTRIBUTE x97 NUMERIC
@ATTRIBUTE x98 NUMERIC
@ATTRIBUTE x99 NUMERIC
@ATTRIBUTE x100 NUMERIC
@ATTRIBUTE x101 NUMERIC
@ATTRIBUTE x102 NUMERIC
@ATTRIBUTE x103 NUMERIC
@ATTRIBUTE x104 NUMERIC
@DATA
young,0.000000,0.111624,0.314227,0.129995,0.306060,0.057471,0.035081,0.024963,0.010280,0.007428,0.002871,13.275149,0.542956,0.000314,0.123327,0.217789,0.152714,0.075127,0.050316,0.023895,0.010719,0.008986,0.002852,0.333961,27.275043,0.551686,0.000148,0.191241,0.285695,0.209602,0.154726,0.082077,0.043170,0.020884,0.005787,0.004375,0.002296,133.952478,3.043681,0.000000,0.190047,0.288448,0.208566,0.137013,0.080195,0.051452,0.025815,0.010240,0.005389,0.002835,175.497574,2.893477,0.000000,0.198079,0.312428,0.178299,0.104739,0.065094,0.055170,0.034546,0.025651,0.017339,0.008655,22.359369,0.888748,0.000000,0.125721,0.257149,0.234193,0.151107,0.094111,0.061003,0.033921,0.023598,0.010684,0.008514,43.086819,0.808334,0.000000,0.130981,0.246429,0.219873,0.178520,0.109837,0.059537,0.027362,0.014024,0.008327,0.005109,137.275171,4.296282,0.000000,0.103556,0.218646,0.222606,0.177261,0.122571,0.074828,0.042375,0.022752,0.009417,0.005987,177.923705,3.631531
old,0.000230,0.180591,0.273421,0.215867,0.157041,0.089582,0.041737,0.023225,0.010699,0.004890,0.002718,20.712399,0.719565,0.000000,0.194643,0.294917,0.202809,0.128461,0.079994,0.046501,0.026191,0.016627,0.005595,0.004261,73.423506,0.930957,0.000000,0.210514,0.316790,0.227315,0.132336,0.065622,0.027694,0.010125,0.003930,0.002600,0.003075,120.046881,2.706896,0.000000,0.179072,0.269122,0.213886,0.154261,0.091017,0.046866,0.025806,0.011127,0.004925,0.003917,130.681748,3.301230,0.000000,0.138134,0.229795,0.223553,0.153560,0.109475,0.066070,0.042018,0.023678,0.009304,0.004412,31.302314,1.045012,0.000267,0.134732,0.255795,0.225878,0.137570,0.103408,0.063808,0.038759,0.017619,0.015012,0.007152,76.259455,1.276696,0.000000,0.135982,0.271869,0.218765,0.161293,0.112732,0.047808,0.020036,0.025822,0.001637,0.004056,135.535317,3.851354,0.000000,0.124017,0.210622,0.219879,0.151338,0.120422,0.076266,0.045481,0.027754,0.015817,0.008405,146.887831,4.680864
young,0.000000,0.159590,0.298268,0.235652,0.142945,0.081903,0.041578,0.023528,0.008013,0.004935,0.003588,7.978947,0.979295,0.000000,0.183078,0.319510,0.244786,0.129133,0.064667,0.034206,0.012307,0.005835,0.002992,0.003485,16.129275,1.154405,0.000000,0.210375,0.309227,0.219327,0.130119,0.060235,0.033875,0.020182,0.008918,0.003383,0.004360,41.476893,1.982024,0.000000,0.183658,0.296597,0.232359,0.133433,0.082503,0.039924,0.019402,0.007398,0.001769,0.002957,122.853264,2.200940,0.000267,0.107749,0.238426,0.254344,0.192015,0.109422,0.056201,0.021375,0.010128,0.004753,0.005318,9.232765,1.233983,0.000000,0.117238,0.273638,0.272638,0.157701,0.088989,0.042377,0.022840,0.013669,0.006926,0.003985,21.151204,1.529212,0.000000,0.127295,0.239018,0.241610,0.160321,0.101520,0.057823,0.034427,0.016945,0.013119,0.007925,59.386398,2.666791,0.000000,0.102776,0.221132,0.254186,0.183814,0.111190,0.058996,0.032785,0.021544,0.006774,0.006804,134.871321,2.926413
old,0.000000,0.164768,0.296352,0.240891,0.144717,0.078487,0.037959,0.018117,0.007465,0.006790,0.004454,7.423432,0.663990,0.000000,0.165375,0.277949,0.243181,0.146289,0.079670,0.042941,0.026724,0.008513,0.005087,0.004271,7.884794,0.669746,0.000000,0.147892,0.284110,0.242282,0.152484,0.088397,0.047704,0.024774,0.004917,0.003547,0.003892,85.258357,2.078385,0.000292,0.172978,0.281085,0.220169,0.144632,0.086772,0.041724,0.026248,0.013534,0.008137,0.004429,168.904977,2.914890,0.000000,0.133780,0.275745,0.249621,0.159924,0.096711,0.041692,0.020841,0.011767,0.006708,0.003210,10.200744,0.915182,0.000000,0.154043,0.260348,0.241960,0.149325,0.089664,0.052014,0.026899,0.015131,0.005809,0.004808,10.226717,0.992521,0.000000,0.110464,0.262686,0.227276,0.144359,0.098389,0.077586,0.043497,0.018472,0.011677,0.005595,101.198489,2.905036,0.000000,0.135396,0.269009,0.225921,0.157440,0.093454,0.058056,0.032587,0.017132,0.006080,0.004925,179.132912,4.083466
old,0.000262,0.111532,0.261583,0.240832,0.175786,0.106807,0.052247,0.025518,0.014576,0.007706,0.003150,64.149564,0.814686,0.000766,0.085304,0.207997,0.241851,0.191564,0.118629,0.071701,0.039756,0.023363,0.013643,0.005427,23.061095,0.698939,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000000,0.090757,0.223359,0.251657,0.194131,0.115614,0.063896,0.032508,0.013921,0.005307,0.008848,84.238425,1.161248,0.000000,0.077592,0.180026,0.219862,0.194591,0.128090,0.088519,0.059455,0.031854,0.014944,0.005066,32.407456,0.978868,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
young,0.000000,0.116987,0.251857,0.243111,0.172373,0.102281,0.060685,0.028258,0.012544,0.008898,0.003005,54.221910,1.084442,0.000000,0.088545,0.227893,0.240423,0.191071,0.131940,0.059696,0.031723,0.014947,0.007668,0.006092,72.355351,1.065595,0.000244,0.166419,0.287851,0.223056,0.145239,0.083797,0.047223,0.024825,0.011518,0.006694,0.003135,85.019891,2.303539,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000000,0.087401,0.224718,0.215468,0.196373,0.120223,0.085404,0.036055,0.016471,0.011142,0.006744,78.036097,1.854210,0.000000,0.070357,0.202027,0.230533,0.191097,0.148023,0.079698,0.044328,0.015249,0.009014,0.009674,95.999552,1.875233,0.000000,0.116869,0.227296,0.227304,0.153612,0.111611,0.070151,0.045017,0.029761,0.013372,0.005007,110.031216,3.299326,0,0,0,0,0,0,0,0,0,0,0,0,0
young,0.000000,0.155311,0.284578,0.243188,0.154691,0.083080,0.045567,0.016935,0.008892,0.003074,0.004684,14.753435,0.649537,0.000000,0.245339,0.328577,0.218705,0.106720,0.056555,0.022110,0.013670,0.003227,0.002176,0.002921,19.174708,0.829164,0.000000,0.163611,0.291249,0.230876,0.150161,0.084278,0.037707,0.017720,0.013506,0.006275,0.004617,175.696786,2.004563,0.000253,0.177059,0.305400,0.232559,0.136643,0.070092,0.042176,0.019075,0.010558,0.003693,0.002490,163.626544,2.265574,0.000000,0.142518,0.267027,0.253771,0.178224,0.088685,0.040056,0.017319,0.004985,0.003464,0.003952,22.161339,1.040743,0.000000,0.212641,0.294421,0.208996,0.141549,0.071556,0.033264,0.023470,0.006067,0.003856,0.004179,24.685547,1.339962,0.000000,0.113551,0.243439,0.244531,0.185812,0.094453,0.053990,0.035500,0.017618,0.007129,0.003977,177.565393,3.001762,0.000000,0.112477,0.260077,0.231304,0.162306,0.114194,0.060157,0.030889,0.015765,0.008086,0.004746,177.071258,3.249849
young,0.000000,0.171528,0.322380,0.237457,0.134909,0.076138,0.029021,0.012858,0.009258,0.004140,0.002312,70.313196,0.980433,0.000000,0.142228,0.273520,0.230279,0.154547,0.089569,0.057069,0.031786,0.011260,0.006409,0.003332,96.200325,1.143928,0.000000,0.268392,0.380704,0.209712,0.084239,0.035756,0.008928,0.004972,0.003448,0.001371,0.002477,176.613252,3.188462,0.000000,0.118428,0.271031,0.243871,0.175308,0.091012,0.051749,0.024032,0.013195,0.007799,0.003574,119.737929,3.628999,0.000276,0.116716,0.241330,0.231685,0.167898,0.103045,0.073017,0.033006,0.018391,0.009611,0.005025,86.601540,1.200473,0.000000,0.105227,0.214239,0.239574,0.162786,0.098891,0.093263,0.060556,0.016763,0.005184,0.003518,107.203310,1.513857,0.000000,0.161412,0.336010,0.255789,0.142468,0.061023,0.023681,0.010421,0.003922,0.001681,0.003594,179.011671,3.838003,0.000000,0.056918,0.160739,0.184115,0.119681,0.143227,0.061592,0.131909,0.018197,0.119956,0.003668,139.068928,4.517687
young,0.000266,0.181421,0.297819,0.239615,0.137904,0.065222,0.036214,0.018895,0.010653,0.006525,0.005465,7.912790,0.726677,0.000304,0.171386,0.302332,0.241211,0.152361,0.066538,0.038284,0.015846,0.008381,0.001827,0.001529,7.314774,0.635063,0.000000,0.136246,0.260928,0.235915,0.181904,0.099107,0.044240,0.020950,0.011972,0.004870,0.003868,101.327004,1.594967,0.000000,0.128408,0.247411,0.239407,0.186962,0.099796,0.055880,0.021651,0.011316,0.006495,0.002675,161.074362,2.376377,0.000000,0.127003,0.250342,0.248443,0.170194,0.105094,0.046078,0.023971,0.014240,0.006198,0.008438,11.196684,0.951510,0.000294,0.106952,0.232605,0.222726,0.188675,0.124186,0.066850,0.031042,0.013525,0.008103,0.005041,9.997101,0.803314,0.000000,0.099398,0.225332,0.255115,0.183006,0.107045,0.052951,0.024122,0.010053,0.011637,0.031340,110.099845,2.449228,0.000000,0.099869,0.221165,0.234127,0.188451,0.126957,0.070644,0.026549,0.014815,0.010039,0.007384,178.527172,3.513727
old,0.000000,0.138285,0.275795,0.276199,0.152812,0.079139,0.043738,0.021034,0.006135,0.004341,0.002522,13.935265,0.625999,0.000000,0.265184,0.373440,0.184835,0.086292,0.042409,0.018244,0.012003,0.006150,0.005228,0.006215,100.794440,1.068305,0.000000,0.220934,0.333912,0.224861,0.118822,0.047057,0.026281,0.010438,0.009406,0.004595,0.003695,168.017599,4.413778,0.000000,0.179029,0.276789,0.230466,0.147795,0.081771,0.045665,0.018364,0.012529,0.004865,0.002726,131.337843,4.263477,0.000000,0.114819,0.253451,0.256040,0.171907,0.101809,0.050801,0.026802,0.013943,0.007074,0.003352,19.924941,0.986426,0.000363,0.180519,0.361328,0.243068,0.131494,0.050333,0.015786,0.006363,0.004067,0.003014,0.003664,104.462962,1.383891,0.000000,0.215675,0.348920,0.219264,0.112510,0.056488,0.023815,0.011951,0.004739,0.003060,0.003579,179.529602,6.817293,0.000000,0.131394,0.281881,0.242912,0.160898,0.091172,0.046641,0.022438,0.013075,0.005011,0.004577,124.416432,5.906617
old,0.000000,0.535145,0.277747,0.098578,0.045012,0.022433,0.007795,0.005970,0.004173,0.002087,0.001061,79.427562,2.762405,0.000000,0.286939,0.340014,0.171602,0.091387,0.048539,0.022949,0.016162,0.010641,0.006385,0.005383,35.897996,1.463164,0.000000,0.209577,0.321882,0.233376,0.118967,0.056043,0.030973,0.016323,0.006036,0.003135,0.003687,175.105180,4.094787,0.000000,0.236003,0.332473,0.218572,0.116409,0.062908,0.022178,0.006511,0.001753,0.001617,0.001577,172.497917,5.440411,0.000000,0.349349,0.328553,0.144232,0.071489,0.042232,0.021278,0.019436,0.011472,0.007175,0.004784,108.163271,3.210215,0.000000,0.246288,0.358256,0.201040,0.103433,0.042796,0.020200,0.012312,0.006041,0.004634,0.005001,54.934804,2.438943,0.000000,0.143525,0.264972,0.235932,0.163572,0.088889,0.047270,0.023175,0.018242,0.006777,0.007647,170.634570,5.312795,0.000000,0.143036,0.273562,0.251006,0.161972,0.086774,0.041557,0.021219,0.008903,0.007692,0.004279,179.637528,6.454399
young,0.000638,0.181444,0.275942,0.230806,0.155787,0.080233,0.041119,0.015275,0.009448,0.007073,0.002236,119.297189,0.735790,0.000000,0.069900,0.164177,0.170271,0.114223,0.070821,0.036267,0.018477,0.012718,0.172863,0.170283,44.928207,0.821211,0.000291,0.138321,0.250341,0.240339,0.174959,0.099021,0.053327,0.021640,0.012602,0.005256,0.003902,104.513353,1.999058,0.000000,0.152451,0.277489,0.228300,0.165569,0.090127,0.045485,0.024540,0.009513,0.002826,0.003700,157.419351,2.876048,0.000000,0.136724,0.264699,0.225019,0.174135,0.109564,0.044087,0.028343,0.009367,0.005356,0.002707,132.697207,0.953380,0.000000,0.156270,0.271884,0.232372,0.154602,0.081439,0.051155,0.026841,0.012283,0.008799,0.004355,60.621706,1.155875,0.000000,0.119207,0.242216,0.236200,0.172245,0.108705,0.061809,0.035128,0.014015,0.008109,0.002367,102.036550,2.861645,0.000000,0.114461,0.234616,0.209650,0.165714,0.115390,0.076832,0.038939,0.023312,0.010083,0.011002,169.422243,3.920327
old,0.000313,0.189561,0.284098,0.212156,0.139535,0.075496,0.049822,0.024942,0.010187,0.010052,0.003837,23.660238,0.938382,0.000000,0.173697,0.342854,0.227825,0.122434,0.064170,0.029604,0.017078,0.011697,0.005747,0.004894,85.307694,0.911939,0.000000,0.126987,0.254046,0.225345,0.165471,0.101201,0.063319,0.035412,0.014604,0.008071,0.005543,178.382122,3.032512,0.000000,0.138732,0.264798,0.240336,0.166128,0.107782,0.049890,0.017439,0.010046,0.002691,0.002158,170.485929,3.962726,0.000000,0.125938,0.283977,0.219740,0.155059,0.104680,0.050378,0.029869,0.018682,0.008490,0.003187,29.524245,1.276170,0.000310,0.155457,0.309634,0.237377,0.128638,0.084287,0.045344,0.018947,0.008278,0.006999,0.004728,97.193085,1.335467,0.000000,0.091841,0.218479,0.239789,0.182249,0.119526,0.077258,0.039177,0.018159,0.010435,0.003089,179.609852,4.482875,0.000000,0.076428,0.195250,0.216386,0.208836,0.154736,0.085369,0.035815,0.015540,0.005834,0.005807,178.297530,5.169677
old,0.000000,0.190820,0.318482,0.231695,0.143747,0.064898,0.023387,0.010524,0.009390,0.002972,0.004084,26.765607,0.937429,0.000000,0.202563,0.325639,0.208204,0.124214,0.072134,0.037105,0.018045,0.006732,0.002807,0.002558,24.204346,1.103739,0.000000,0.203985,0.236253,0.233968,0.065605,0.030821,0.010627,0.047458,0.002394,0.084462,0.084427,179.181895,4.175474,0.000000,0.148595,0.253345,0.219216,0.160800,0.111517,0.058273,0.024186,0.013779,0.005721,0.004569,110.841816,3.750301,0.000000,0.198945,0.343097,0.236619,0.125248,0.051948,0.024442,0.011008,0.005629,0.001037,0.002026,40.163549,1.632431,0.000000,0.186295,0.294250,0.224378,0.122097,0.077058,0.047460,0.023559,0.013885,0.004831,0.006186,34.564873,1.614271,0.000000,0.084441,0.186372,0.160023,0.117210,0.098571,0.023618,0.090080,0.047994,0.076711,0.114980,179.373283,4.945315,0.000000,0.094608,0.210292,0.227433,0.178381,0.124038,0.076840,0.039052,0.027944,0.011630,0.009781,136.595684,5.262147
old,0.000287,0.160812,0.308975,0.248770,0.137458,0.073404,0.039300,0.017446,0.007171,0.003233,0.003142,5.193505,0.742112,0.000000,0.186427,0.272511,0.220265,0.149585,0.078010,0.043565,0.024606,0.014065,0.007053,0.003914,7.790125,0.975593,0.000000,0.173143,0.294090,0.239779,0.143413,0.075287,0.037699,0.019817,0.008492,0.005217,0.003063,106.345847,2.283659,0.000272,0.129564,0.271147,0.240646,0.159942,0.102883,0.051361,0.025184,0.010582,0.005601,0.002818,131.783447,2.826870,0.000000,0.119359,0.266486,0.248145,0.163958,0.089164,0.053453,0.030659,0.015296,0.008829,0.004650,8.060810,1.034997,0.004301,0.146130,0.225801,0.203777,0.151724,0.066748,0.037218,0.039342,0.037552,0.033637,0.053770,10.851542,1.437574,0.000281,0.108692,0.236195,0.255383,0.171560,0.122323,0.049997,0.029471,0.012123,0.009080,0.004894,117.436856,2.989837,0.000000,0.095788,0.201485,0.217169,0.177331,0.128680,0.088842,0.053790,0.022629,0.008404,0.005881,128.112617,3.802016
old,0.000000,0.184641,0.219767,0.166936,0.198959,0.037978,0.018080,0.127488,0.004338,0.039922,0.001889,9.275478,0.791472,0.000000,0.228157,0.307390,0.210089,0.120909,0.068304,0.034239,0.012741,0.011111,0.004160,0.002900,42.772706,1.169972,0.000000,0.251715,0.372152,0.209278,0.107349,0.038908,0.012234,0.004781,0.001091,0.000569,0.001922,109.490391,3.440234,0.000000,0.148590,0.277729,0.254717,0.167007,0.080648,0.037245,0.017724,0.006827,0.004767,0.004747,151.042022,4.052548,0.000000,0.119780,0.251484,0.259312,0.164501,0.098041,0.047146,0.030433,0.018603,0.006565,0.004135,10.416492,0.997174,0.000000,0.221407,0.296145,0.213965,0.123187,0.076890,0.032803,0.016409,0.009005,0.005120,0.005069,50.670011,1.626924,0.000000,0.153759,0.306808,0.252844,0.159881,0.077696,0.025338,0.013785,0.003535,0.002629,0.003724,115.632422,4.385442,0.020997,0.120552,0.233059,0.250107,0.148685,0.077162,0.028311,0.010487,0.006596,0.038601,0.065443,166.594018,6.511910
old,0.000000,0.182577,0.312682,0.229022,0.130956,0.067147,0.039895,0.017506,0.011118,0.003160,0.005937,79.243274,0.812379,0.000299,0.164912,0.294484,0.233101,0.141921,0.080390,0.047992,0.022210,0.007861,0.004007,0.002822,72.017722,0.676337,0.000000,0.260655,0.363002,0.192252,0.094487,0.047445,0.020373,0.009737,0.005084,0.003513,0.003453,131.386130,4.628681,0.000000,0.125888,0.274218,0.235216,0.178631,0.091900,0.045544,0.025812,0.011697,0.006743,0.004350,169.229606,3.501304,0.000000,0.148564,0.280528,0.239501,0.153258,0.081651,0.047553,0.020582,0.011412,0.008981,0.007971,87.999765,1.054487,0.000000,0.111558,0.251557,0.227876,0.169565,0.101446,0.074500,0.037489,0.014610,0.005937,0.005463,79.189344,0.818138,0.000000,0.196137,0.357683,0.240143,0.131067,0.047538,0.014959,0.005391,0.002130,0.002018,0.002935,142.328570,6.381745,0.000314,0.097103,0.240930,0.243350,0.172861,0.120490,0.071755,0.029044,0.013247,0.007203,0.003704,163.403447,4.615075
old,0.000000,0.363383,0.358588,0.159132,0.073728,0.025177,0.012682,0.003336,0.000856,0.000920,0.002199,14.105416,1.038142,0.000000,0.183462,0.301728,0.226694,0.142836,0.073251,0.039381,0.019628,0.007753,0.002747,0.002520,10.574277,0.848965,0.000000,0.162887,0.292635,0.235542,0.145649,0.089904,0.045950,0.014795,0.006585,0.003268,0.002785,61.412391,3.528681,0.000000,0.102311,0.234717,0.237320,0.178712,0.111520,0.064601,0.036593,0.018304,0.009858,0.006064,176.820413,3.011858,0.000000,0.299542,0.370999,0.180285,0.086280,0.038716,0.012591,0.004574,0.002604,0.001661,0.002747,19.569077,1.376625,0.000000,0.128995,0.248323,0.217071,0.166194,0.112288,0.063213,0.030987,0.017979,0.007227,0.007722,11.908007,0.956804,0.000000,0.114533,0.237713,0.234620,0.167475,0.119342,0.066487,0.032227,0.016776,0.005182,0.005647,63.923541,4.328254,0.000000,0.069202,0.205591,0.226252,0.187171,0.142935,0.081056,0.045740,0.027067,0.009235,0.005750,178.204902,4.047147
old,0.000000,0.149314,0.290169,0.250429,0.146759,0.080666,0.040730,0.024177,0.010359,0.004713,0.002684,120.394775,0.714388,0.000000,0.127623,0.248590,0.231525,0.156291,0.101378,0.063245,0.037379,0.017888,0.010679,0.005402,78.790745,1.230786,0.000000,0.160892,0.289719,0.227069,0.153521,0.097017,0.041063,0.018001,0.009052,0.002218,0.001448,139.713299,2.813364,0.000000,0.188320,0.293457,0.218919,0.138411,0.073485,0.041388,0.024329,0.012958,0.005591,0.003140,110.203782,3.020512,0.000000,0.131085,0.281489,0.237210,0.169474,0.087406,0.046324,0.027574,0.011692,0.004137,0.003607,130.429824,0.997770,0.000000,0.126303,0.256680,0.234705,0.160943,0.099427,0.064988,0.030711,0.017581,0.005395,0.003266,88.739386,1.879749,0.000000,0.125941,0.262161,0.225344,0.172273,0.105865,0.057411,0.030743,0.011460,0.004742,0.004060,143.715502,4.071740,0.000000,0.151136,0.271106,0.240213,0.166857,0.095484,0.036158,0.022185,0.011013,0.002830,0.003019,118.703501,4.550498
old,0.000000,0.173973,0.314512,0.229922,0.129568,0.078850,0.041169,0.015956,0.007548,0.005061,0.003441,13.441967,0.880634,0.000000,0.187713,0.304148,0.202977,0.137995,0.084148,0.034707,0.022369,0.012438,0.008050,0.005455,14.714220,1.425634,0.000000,0.170598,0.288304,0.238808,0.145273,0.083047,0.033859,0.020841,0.009250,0.006230,0.003789,57.814696,3.341071,0.000000,0.147455,0.264147,0.224813,0.148218,0.083463,0.044646,0.028260,0.019651,0.009814,0.029533,69.509632,3.540028,0.000000,0.155167,0.292773,0.240890,0.142558,0.087164,0.046644,0.018489,0.007301,0.004679,0.004334,21.376502,1.313381,0.000292,0.165195,0.280107,0.211618,0.156589,0.091356,0.044600,0.024399,0.013095,0.008331,0.004418,22.572231,2.074786,0.000281,0.116675,0.248994,0.220859,0.181174,0.116026,0.057549,0.028607,0.019031,0.006934,0.003871,68.246294,4.664445,0.000000,0.125688,0.270712,0.215656,0.164792,0.099172,0.066531,0.030167,0.011721,0.007679,0.007882,88.149652,5.295605
old,0.000000,0.139726,0.296895,0.244187,0.152780,0.079318,0.043443,0.021522,0.013355,0.005961,0.002812,25.054933,0.841189,0.000000,0.191736,0.301680,0.214279,0.123730,0.076575,0.045400,0.023018,0.012593,0.007359,0.003630,81.626119,1.041844,0.000000,0.144316,0.272198,0.247399,0.161046,0.088872,0.043892,0.024201,0.009602,0.005726,0.002748,96.600438,2.696849,0.000000,0.141962,0.252722,0.233081,0.154485,0.095610,0.062594,0.033806,0.015785,0.005558,0.004395,86.247524,3.047243,0.000000,0.129506,0.192581,0.202847,0.095125,0.071036,0.070680,0.017301,0.050392,0.043754,0.126779,30.602677,1.164561,0.000252,0.180298,0.296175,0.241359,0.122271,0.073576,0.043111,0.024884,0.010733,0.003941,0.003400,85.267044,1.459948,0.000000,0.108986,0.240465,0.260677,0.178667,0.098462,0.051368,0.027192,0.014616,0.009566,0.010001,128.242771,3.558376,0.000440,0.116579,0.257628,0.245780,0.177107,0.096470,0.049383,0.029323,0.012700,0.008763,0.005828,87.866180,4.277265
old,0.000000,0.114720,0.237774,0.233840,0.174638,0.112063,0.065239,0.030184,0.017907,0.007416,0.006219,15.413841,0.871067,0.000000,0.146641,0.289067,0.238287,0.167627,0.086385,0.036435,0.022515,0.007497,0.003337,0.002209,16.886715,0.797838,0.000000,0.143669,0.313472,0.262423,0.142440,0.079496,0.028965,0.013046,0.010461,0.003956,0.002071,119.243598,2.942484,0.000000,0.086284,0.192691,0.224381,0.204622,0.132953,0.084309,0.041902,0.021888,0.006854,0.004117,125.313714,3.482489,0.000000,0.101254,0.217456,0.225006,0.181145,0.137015,0.068452,0.035734,0.019054,0.009320,0.005562,21.008254,1.190276,0.000000,0.134157,0.250525,0.252826,0.163399,0.103031,0.045841,0.028548,0.015219,0.003551,0.002903,20.826142,0.996076,0.000000,0.090317,0.232633,0.247395,0.203635,0.111706,0.055194,0.028217,0.018704,0.005946,0.006253,139.244949,3.587590,0.000000,0.071887,0.194991,0.240977,0.216201,0.152191,0.066341,0.035167,0.011080,0.004905,0.006259,133.368481,5.620421
old,0.000000,0.167227,0.295716,0.263629,0.146622,0.070074,0.027791,0.014957,0.007140,0.004424,0.002420,28.240251,1.051270,0.000211,0.128936,0.245688,0.236219,0.178997,0.102266,0.052091,0.033089,0.013583,0.006045,0.002877,15.808336,0.717427,0.000000,0.104733,0.268169,0.240687,0.181243,0.103338,0.053680,0.026101,0.012001,0.004944,0.005105,147.072720,1.982978,0.000000,0.137690,0.266584,0.232557,0.142284,0.090439,0.052400,0.029529,0.020808,0.010472,0.017237,136.214333,3.307462,0.000238,0.119470,0.246099,0.251973,0.166111,0.103378,0.060271,0.027861,0.012575,0.006175,0.005849,33.589409,1.267424,0.000000,0.088789,0.200425,0.216335,0.183140,0.141347,0.074551,0.047858,0.025183,0.014414,0.007957,21.123346,0.907411,0.000000,0.097757,0.232283,0.252178,0.181285,0.105943,0.063878,0.034491,0.014675,0.009386,0.008124,149.351161,2.864380,0.000000,0.138629,0.239725,0.217309,0.148614,0.106586,0.070145,0.032138,0.020665,0.014110,0.012079,143.733386,4.994773
